BALANCE,PURCHASES,ONE-OFF_PURCHASES,INST_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,PRC_FULL_PAYMENT
4479.115547,759.15,759.15,0,2493.111705,6,12,994.500495,0
37.753941,243.36,243.36,0,0,0,2,546.417272,0.25
7386.704481,0,0,0,10713.8746,14,0,7566.577763,0.1
1265.805627,0,0,0,2820.528417,3,0,1370.235544,0
598.78776,519,0,519,0,0,9,621.255763,0
3143.928913,3055.87,3055.87,0,0,0,26,2198.293667,0
5580.530306,2470.4,457.73,2012.67,1652.878895,1,19,3340.041274,0
576.635957,1671.6,480,1191.6,0,0,48,1021.907217,0
51.818382,903.36,903.36,0,0,0,6,538.841222,0
1036.595935,0,0,0,193.738137,1,0,274.653536,0
21.12921,229.5,54,175.5,0,0,7,423.206638,0.714286
1534.969344,1476.19,1476.19,0,0,0,23,1493.919986,0
4994.04832,2506.89,2506.89,0,0,0,30,1230.219396,0
4700.106602,2570,492.46,2077.54,124.563782,2,40,3259.958288,0
9601.071318,238.34,0,238.34,4809.11955,8,5,1194.510762,0
1207.888199,1342.36,1037.96,304.4,1738.109478,2,27,288.883026,0
87.442862,786.32,186.32,600,0,0,7,881.284581,0.666667
123.394089,1450.68,0,1450.68,0,0,20,1583.421932,0.454545
395.052994,1239.46,752.28,487.18,0,0,14,401.217047,0
1715.459275,96.75,34.65,62.1,19.141227,1,7,452.225512,0
1492.039988,4106.15,2688.46,1417.69,734.816479,1,50,9678.173119,0.5
636.669685,2022.38,1892.38,130,0,0,19,939.306791,0
223.772475,3654.08,291.41,3362.67,0,0,32,3301.334578,0.333333
1122.603377,883.73,457.62,426.11,0,0,26,632.062443,0
805.131074,795.54,167.4,628.14,418.482499,1,20,1804.065076,0
869.001444,0,0,0,278.591282,1,0,541.101815,0
4458.055159,0,0,0,2806.959645,18,0,1088.755323,0
2070.069187,1382.57,1077.75,304.82,0,0,33,1580.0815,0
52.229659,565.5,0,565.5,101.137379,1,14,2768.795805,0.25
6426.639738,4462.86,2816.46,1646.4,4599.625146,11,103,1793.043228,0
206.596865,1726.67,1726.67,0,0,0,4,4804.383296,0
5810.748774,217,217,0,12377.36037,16,2,10428.37611,0.166667
3872.605467,0,0,0,1483.933054,8,0,1067.405461,0
2597.400267,1748.73,518.44,1230.29,0,0,31,2497.488126,0
1481.43247,0,0,0,149.36039,1,0,586.426259,0
1135.53683,50.98,0,50.98,0,0,4,320.592941,0
3430.981532,378.04,0,378.04,0,0,4,4315.936534,0
4102.599015,1483.12,1085.19,397.93,1992.715742,3,30,1357.36111,0
150.952465,6407.67,3725.33,2682.34,0,0,44,3484.429075,0.3
3170.537693,0,0,0,1161.103112,2,0,547.23924,0
911.281862,70,70,0,0,0,1,566.292758,0
45.753138,449.96,0,449.96,0,0,8,1023.209164,0.6
456.648662,3355.33,2305.33,1050,0,0,27,2087.871747,0.363636
198.035504,0,0,0,14371.78789,3,0,14481.46544,0
473.840442,0,0,0,818.124484,12,0,142.286073,0
285.813075,3220.09,2941.39,278.7,0,0,24,826.764555,1
204.329381,6558.55,6558.55,0,0,0,74,5872.707939,0.916667
3690.177649,0,0,0,1328.643945,11,0,1006.358943,0
327.445978,4305.05,2905.71,1399.34,0,0,38,4030.061017,0.666667
6856.045926,262.1,262.1,0,3053.777459,13,5,1629.239381,0
155.644239,1626.83,828.85,797.98,0,0,17,1924.101393,0.571429
4263.008734,3522.57,1482,2040.57,2485.845274,6,25,1165.621928,0
10249.71178,0,0,0,2438.356719,9,0,2662.365409,0
813.185305,8194.05,7280.27,913.78,0,0,121,7069.804042,0.583333
911.893997,1604.8,1527.3,77.5,1302.014616,2,11,191.366024,0.083333
3563.23692,709.9,609.9,100,779.264494,2,16,826.576112,0
12478.17286,174,174,0,3269.418821,21,3,3251.190662,0
2061.27937,0,0,0,554.11523,3,0,552.713988,0
1556.376158,0,0,0,655.037683,16,0,1076.722225,0
126.207012,913,0,913,0,0,5,1718.487894,1
2516.753364,606.62,598.95,7.67,0,0,14,1043.617154,0
1199.942209,1447.01,306.31,1140.7,49.912813,1,19,642.723723,0
13479.28821,41050.4,40624.06,426.34,0,0,157,36066.75068,0.083333
80.062693,727.27,727.27,0,0,0,11,822.928249,0.916667
839.897907,1869.88,815.11,1054.77,0,0,30,999.235386,0
128.175207,182.94,0,182.94,0,0,10,1391.649702,0.3
47.6368,379.28,0,379.28,0,0,7,641.943628,1
1529.206464,874.94,0,874.94,0,0,18,716.241063,0
2643.343414,26402.39,22257.39,4145,0,0,114,24529.27662,1
2924.757622,0,0,0,281.044645,3,0,677.649435,0
5036.870531,1752.15,1564.16,187.99,1072.351863,4,53,1489.597574,0
32.042424,400.41,0,489.39,0,0,11,353.570259,0.666667
2549.128288,13771.63,4503.31,9268.32,0,0,83,16826.42443,0.25
3718.606699,1172.68,1172.68,0,10372.8492,10,7,4820.842925,0
4914.325665,1653.6,353.6,1300,1442.395734,3,14,3410.253378,0
1191.584153,4238.79,2220.39,2018.4,0,0,33,3528.728592,0.083333
98.420888,907.37,907.37,0,0,0,12,908.907467,1
1534.891604,0,0,0,2614.626296,8,0,304.984801,0
675.117139,0,0,0,6523.780195,1,0,0,0
43.42718,569.34,0,569.34,0,0,19,758.421856,1
1874.601636,305.78,0,305.78,0,0,14,518.757481,0
15258.2259,529.3,529.3,0,4100.891579,23,10,2051.14647,0
4497.213951,2001.19,210.43,1790.76,0,0,30,3058.768463,0
986.149218,0,0,0,2955.030338,6,0,832.894753,0
257.997181,1020.47,185,835.47,0,0,27,1099.15757,0
4507.733288,4754.32,3636.53,1117.79,0,0,43,1924.73689,0
1117.635883,0,0,0,97.200877,3,0,308.089987,0
5083.397311,331.95,331.95,0,10384.82416,31,2,4453.691497,0
3649.559565,1490,1490,0,8824.695802,2,1,573.307364,0
77.45581,558.28,270.52,287.76,0,0,14,601.746596,0.333333
1362.418281,1477.44,900,577.44,451.968387,1,10,559.095981,0
189.12074,1051.1,0,1051.1,0,0,13,1301.155857,0.375
2374.663583,2242.26,1222.96,1019.3,228.465161,2,42,2073.374513,0
1112.070216,179.24,59,120.24,0,0,7,217.546584,0
2569.379868,972.65,162.95,809.7,1390.367155,5,15,807.047622,0
2883.906333,4620.34,4300.42,319.92,0,0,21,6476.333335,0.083333
71.046063,1023.8,1023.8,0,0,0,2,5872.895164,0
3366.051663,6344.3,4438.8,1905.5,0,0,54,2890.901993,0.083333
7190.047748,1549.61,1549.61,0,3269.100834,11,19,1727.425472,0
68.039722,734.11,734.11,0,0,0,6,1537.307484,0.5
5066.461251,2274.21,1282.85,991.36,2854.551358,23,60,5174.255034,0
2454.610005,1635.69,0,1635.69,486.813976,1,33,1442.488419,0
64.329876,627.03,482.03,145,0,0,8,1513.704151,1
1284.63314,55.5,0,55.5,5406.459348,123,1,3432.757202,0
76.93561,277,277,0,0,0,2,814.605178,0.333333
950.563525,7479.95,7479.95,0,0,0,14,7521.226078,0.888889
5178.179489,3937.59,2606.42,1331.17,0,0,54,1248.498168,0
531.455619,6300.4,6300.4,0,0,0,21,4924.941312,1
263.6992,1856.64,0,1856.64,0,0,12,1591.559543,0
492.070146,4924.41,4924.41,0,0,0,48,3430.597877,1
1034.660626,1308.11,1308.11,0,234.602843,1,8,236.764555,0
11547.52001,49039.57,40761.25,8278.32,558.166886,1,101,46930.59824,0.25
8997.488544,4604.72,4020.33,584.39,1854.533843,8,46,4201.889848,0
9149.4096,227.8,227.8,0,5583.937965,13,4,6710.905443,0
1296.922119,2327.49,2327.49,0,1873.271885,6,18,2322.412643,0
1758.979585,1199,1199,0,8552.910316,17,1,11634.38713,0.111111
194.493602,1174.76,0,1174.76,0,0,41,1280.294998,0
3294.37955,0,0,0,2546.891416,3,0,1084.059239,0
5404.202992,469,286,183,8005.22508,52,4,2676.467444,0
5484.800476,0,0,0,1239.217984,8,0,2060.020446,0
181.463092,133.39,133.39,0,219.143859,2,3,168.425788,0
1311.732049,10700.63,2912.65,7787.98,0,0,222,9853.313787,0.818182
542.218074,0,0,0,1074.741949,2,0,1328.855136,0
1029.101022,49.1,0,49.1,0,0,3,59.924534,0
1202.975648,11313.77,10133.7,1180.07,0,0,98,10718.04224,0.833333
1095.379426,0,0,0,282.895246,3,0,432.048813,0
4546.766836,3525.37,0,3525.37,0,0,66,14083.96809,0.25
28.934197,258.74,258.74,0,0,0,16,502.486404,1
3457.086184,2448.6,0,2448.6,0,0,12,227.514473,0
23.290641,293.99,194.99,99,0,0,6,287.796655,0.333333
9559.783145,709,709,0,771.711794,3,3,2447.227264,0
2154.175363,1628.07,1628.07,0,0,0,8,654.505745,0
2627.184835,0,0,0,3216.192328,7,0,394.285767,0
2689.586312,0,0,0,2224.68646,1,0,809.880619,0
11.890862,165,165,0,0,0,1,0,0
3452.538704,11681.64,11681.64,0,0,0,141,8145.713972,0
1068.031748,98.97,0,98.97,0,0,5,3594.989864,0
7295.920263,0,0,0,721.214369,4,0,1984.351035,0
7975.19143,1142.15,1017.65,124.5,2652.115823,3,10,2079.521171,0
1866.608592,1494.5,1494.5,0,0,0,8,2031.589282,0
259.467265,646.24,646.24,0,0,0,1,540.021578,0
1298.191599,0,0,0,2052.835555,9,0,3009.926784,0.083333
313.387813,3608.88,2124.75,1484.13,0,0,37,2419.651857,1
7088.358802,0,0,0,3118.050456,2,0,4539.526102,0
4458.045588,0,0,0,2846.034435,6,0,985.516901,0
2690.771926,12465.21,9805.73,2659.48,0,0,79,9290.702248,0
15244.74865,7823.74,7564.81,258.93,2621.049473,2,62,11123.40918,0
0.327199,24.64,24.64,0,0,0,1,45.640106,0
2492.726282,27957.68,23032.97,4924.71,0,0,70,27255.00752,1
47.424621,372,273.6,98.4,0,0,7,662.401178,0.2
4114.723127,1841.62,1456.94,384.68,4004.273974,8,21,7780.322889,0
2450.031338,1678.07,824.21,853.86,0,0,33,682.930065,0
8781.831676,11674.64,9400.96,2273.68,0,0,93,10377.3612,0
1642.024936,2094.38,2094.38,0,0,0,17,576.699993,0
2739.836747,0,0,0,2970.288928,5,0,3418.06811,0
1946.447038,411.38,411.38,0,99.078081,1,5,1403.266638,0
9.962695,99.19,0,99.19,0,0,7,209.014647,0.166667
394.269079,525,525,0,2003.827851,12,1,3747.367504,0
5935.917803,1956.06,1777.14,178.92,0,0,48,1553.147417,0
266.588825,1750.51,1515.46,235.05,239.188373,2,31,2103.253278,0.25
917.732846,18.41,0,18.41,0,0,1,1407.291593,0
3183.529482,386.12,386.12,0,3715.643596,7,9,4441.185925,0
2071.736764,0,0,0,199.214973,4,0,553.00439,0
6980.581442,0,0,0,11549.11174,15,0,1498.338478,0
724.261595,625.46,198.4,427.06,0,0,10,721.081023,0
2469.665655,963.13,963.13,0,0,0,16,566.87028,0
202.190447,2011.81,2011.81,0,0,0,8,3144.544042,0.8
6787.661776,99.5,0,99.5,7726.511679,10,10,1775.13958,0
107.298227,1084.09,0,1084.09,0,0,9,1515.629124,0.714286
3946.876897,207,0,207,1546.727807,11,11,1494.101923,0
1246.393805,1757.47,907.05,850.42,0,0,80,1254.376139,0
7155.328723,3837.59,1860.18,1977.41,14811.68818,51,52,17739.94594,0
2147.939753,117.57,117.57,0,1022.23072,2,2,5441.876882,0.1
32.612745,1223.41,769.41,454,0,0,25,1222.343069,0.8
5380.796813,1710.24,817.32,892.92,2292.800636,6,43,1572.990843,0
3419.661676,11.06,11.06,0,1261.347779,1,1,745.984976,0
8900.194109,0,0,0,4849.693752,52,0,2430.864139,0
837.950585,8273.18,2904.89,5368.29,0,0,53,7883.621179,1
2113.098241,619.93,0,619.93,1958.668173,2,24,529.829894,0
16.371699,190,0,190,0,0,3,322.114468,0.5
3774.063585,7680.08,5050.97,2629.11,0,0,64,2529.085319,0
1088.031913,9734.63,3756.01,5978.62,0,0,194,8571.945329,0.083333
2.175751,0,0,0,136.662804,1,0,278.731912,0.2
5248.392421,8403.17,7469.7,933.47,3141.100688,12,117,8495.972927,0.25
9.581344,118.6,70,48.6,0,0,25,117.780082,0.1
3123.339488,11202.09,10929.53,272.56,0,0,100,8317.163283,0.083333
1670.928797,794.52,794.52,0,0,0,16,1083.625844,0
537.389322,1704.22,150.5,1553.72,0,0,16,679.888456,0.125
1803.955439,1044.43,801.35,243.08,103.174612,1,23,1068.805913,0
2394.126386,3651.59,1544.79,2106.8,2420.908491,11,111,6925.337419,0.083333
544.879717,6477.6,3301.6,3176,0,0,83,6381.236136,0.833333
288.474257,1025.03,0,1025.03,0,0,67,1148.409463,0.083333
1434.097191,0,0,0,1866.841949,2,0,2361.929133,0
79.554406,472.71,472.71,0,0,0,1,563.830183,0
2134.513436,733.35,78.6,654.75,5716.149236,7,11,6801.933334,0.090909
4925.502001,3050.72,989.14,2061.58,10901.29827,24,16,21320.89625,0.166667
62.32157,601.35,468,133.35,0,0,10,704.075312,0.25
1062.752143,0,0,0,496.76383,3,0,720.3446,0
5347.377116,0,0,0,9671.336737,1,0,3239.303839,0
8.555864,0,0,0,75.612993,1,0,74.218884,0
164.649775,1764.86,1149.34,615.52,0,0,21,1768.463643,1
299.765294,2352.2,1136.7,1215.5,0,0,30,2671.279796,0.25
3725.636832,0,0,0,516.029064,9,0,1221.274221,0
306.877248,3877.85,2183.56,1694.29,0,0,29,3639.443058,1
14411.95798,5958.17,3161.46,2796.71,0,0,98,7839.750264,0
1759.969888,5969.33,3755.24,2214.09,1777.022586,4,92,7272.999505,0.25
1482.235539,14604.87,2475.93,12128.94,0,0,219,14462.63056,1
6014.806806,433.63,433.63,0,2433.987199,13,5,1534.75789,0
5619.157028,2790.76,2549.25,241.51,0,0,36,1778.284067,0
365.12275,571.32,0,571.32,4961.005282,14,3,5308.488824,0.454545
1728.079372,0,0,0,1662.824051,4,0,141.505315,0
1043.249828,281.25,0,281.25,1361.24762,4,9,634.96657,0
2571.925816,1701.9,464.9,1237,1089.064313,5,55,710.210734,0
7760.5254,14332.92,10588.97,3743.95,0,0,152,7116.531862,0
61.644247,490.6,0,490.6,0,0,3,1197.347043,1
0,0,0,0,310.888779,1,0,0,0
1724.2041,8371.19,4192.8,4178.39,959.946429,1,87,9582.782864,0.25
558.989996,4552.44,1234,3318.44,0,0,15,5496.343824,1
15.728894,202,202,0,0,0,2,200.169721,0
3808.073463,6030.34,2874.89,3155.45,7279.880364,62,104,17084.85192,0.090909
28.394518,379.3,0,379.3,0,0,6,534.818301,0.181818
2515.968879,1877.24,926.9,950.34,0,0,29,4503.07943,0.083333
408.069031,3660.97,3660.97,0,0,0,33,4471.044825,0.666667
975.165854,2281.56,2281.56,0,98.596565,2,29,2068.187388,0
879.190921,45.65,45.65,0,1246.223848,2,1,1589.980022,0.1
2331.38017,1919.66,1310.9,608.76,0,0,34,6725.483653,0
27.20711,685.08,220,465.08,0,0,24,798.047921,0.25
1418.254924,362.13,0,362.13,0,0,19,496.114334,0
1.979916,80,80,0,0,0,1,0,0
331.586253,3703.36,1653.98,2049.38,0,0,54,3229.189675,0.916667
10359.45471,12650,12650,0,2781.682203,2,10,7566.470234,0
2144.477682,228.35,228.35,0,1908.662268,1,7,2520.722012,0
2927.082849,0,0,0,3987.822594,5,0,862.790575,0
654.747715,1969.24,567.47,1401.77,0,0,30,2011.781378,0
1162.770552,533.36,0,533.36,19.292323,1,8,632.227172,0
4094.433899,0,0,0,1618.325972,8,0,1070.599052,0
278.142977,1901.94,367,1534.94,0,0,34,1624.241905,0
5941.847384,0,0,0,744.138154,2,0,1756.829998,0
983.339069,5601.54,3073.82,2527.72,36.336457,1,182,4807.552996,0.166667
820.05973,162.56,0,162.56,0,0,6,215.685296,0
7025.757291,66.32,66.32,0,8733.135566,16,1,9547.622542,0
1.411754,19.9,0,19.9,0,0,2,49.622958,0.5
5656.069801,362.36,362.36,0,7240.433194,12,2,683.421497,0
2705.591995,818.02,326.02,492,2758.007287,3,14,4055.34116,0.083333
235.294264,1286.2,1286.2,0,0,0,24,1272.434565,0
3472.806962,1800,0,1800,2642.846513,7,12,2214.368263,0
2892.138807,0,0,0,129.381701,5,0,666.956678,0
145.973232,1131.08,0,1131.08,0,0,25,1317.549381,0.25
1943.792266,83.35,0,83.35,0,0,1,290.353132,0
2119.537904,342.07,270.07,72,0,0,11,3505.371815,0
233.395491,2025,2025,0,385.62779,1,21,2420.445403,0.5
318.186198,3548.64,2949.37,599.27,0,0,51,3908.960912,1
448.190189,1687.29,1687.29,0,0,0,8,1464.000198,0.166667
908.354652,231.35,0,231.35,944.183414,3,7,161.97536,0
546.844163,2427.26,1587.34,839.92,0,0,30,1747.703784,0.333333
763.327047,579.28,300,279.28,727.52546,1,13,635.871404,0
1495.801569,420.03,320.03,100,0,0,16,1283.885302,0
7006.751866,328.92,328.92,0,9497.696525,12,2,659.559695,0
4414.952906,419.64,0,419.64,0,0,12,467.204852,0
255.052529,3267.03,1439.07,1827.96,0,0,101,2841.850383,1
1167.045536,294.13,65,229.13,0,0,12,686.376349,0
3063.017462,0,0,0,3550.209696,3,0,757.537513,0
1546.216153,0,0,0,2196.107878,5,0,247.706733,0
999.392635,0,0,0,2368.248319,10,0,1724.178215,0.1
3386.99251,171.92,171.92,0,0,0,5,907.867126,0
963.572006,2210.97,1741.3,469.67,0,0,50,2946.752322,0
454.580913,1229.57,1229.57,0,0,0,16,1125.497981,0
2572.508325,64,64,0,248.690762,2,1,373.433094,0
2596.59993,0,0,0,1700.074178,9,0,1794.421173,0
13763.47358,9670.84,6701.08,2969.76,1896.204934,2,88,24199.11108,0.083333
1861.026633,7446.18,6376.98,1069.2,2817.03397,5,82,10274.93122,0.333333
5422.456378,0,0,0,9972.234861,2,0,1661.693077,0
838.616485,375.57,375.57,0,99.587515,1,3,779.057364,0
446.735142,5228.36,2337.44,2890.92,0,0,71,4843.737867,0.454545
88.823762,291.65,0,291.65,0,0,10,341.378477,0.083333
821.916526,1386.4,1386.4,0,0,0,3,238.348011,0
3714.539663,1307.16,1307.16,0,4245.840374,4,24,1529.771263,0
7811.234174,0,0,0,6372.109273,8,0,2322.058763,0
1024.761905,77.99,77.99,0,0,0,2,555.23373,0
2386.932058,861.79,181.81,679.98,457.699229,1,7,6532.686986,0.083333
15.492415,65,65,0,0,0,1,19.221233,0
2643.876192,798.34,277,521.34,3206.809796,2,19,728.056878,0
4881.822347,0,0,0,223.953042,3,0,1227.062915,0
1855.212121,32.22,32.22,0,37.743145,1,1,349.584645,0
13774.74154,404.24,0,404.24,3369.474535,7,3,3167.870886,0
251.151609,0,0,0,1084.813197,4,0,3597.140559,0.333333
1355.180523,8820.67,2549.65,6271.02,0,0,37,3609.323897,0
6713.551391,7590.08,7403.57,186.51,1596.569821,4,81,2344.430467,0
2398.26262,0,0,0,722.361498,8,0,738.312743,0
1433.857464,1613.74,800.87,812.87,0,0,37,1361.684623,0
142.406825,1214.74,574.33,640.41,0,0,48,941.91753,0.75
660.397749,776.89,698.99,77.9,0,0,2,487.294072,0
4834.586867,0,0,0,56.747353,1,0,874.365824,0
2571.284657,0,0,0,259.611243,7,0,750.534962,0
492.916599,4371.82,2765.16,1606.66,0,0,97,3603.230966,0.583333
2752.146656,1648.53,618.55,1029.98,2146.51325,4,46,1427.725762,0
7715.659048,0,0,0,6182.982033,62,0,1777.003806,0
0.25571,24,0,24,0,0,2,9.533313,0
95.865855,1123.58,1123.58,0,0,0,9,3245.496885,0
1439.343061,571.91,571.91,0,0,0,5,2573.55754,0
5603.045332,0,0,0,2909.490912,6,0,6135.140807,0
1.691842,0,0,0,1148.820355,3,0,3.500505,0
83.279345,1080.11,0,1080.11,0,0,23,1065.332527,1
1157.168369,0,0,0,1249.682243,10,0,264.548484,0
1560.533094,749.57,209.77,539.8,4096.907903,19,7,617.46628,0
1575.508838,0,0,0,1977.834772,1,0,260.843536,0
1544.979869,880.19,0,927.45,0,0,46,1189.503063,0
1350.286625,642.33,642.33,0,0,0,12,323.683167,0
1261.488342,890.2,890.2,0,0,0,9,302.073647,0
1274.851959,1798.24,144.86,1653.38,756.233501,3,17,1340.224464,0
1646.715644,2720.68,2580.19,140.49,0,0,49,2800.406648,0
3121.267822,4139.56,4139.56,0,3607.406242,3,8,1600.272221,0
3406.473855,1140,0,1140,0,0,6,2541.196672,0
4006.206157,169.28,0,169.28,2868.734582,7,7,1553.157125,0
915.424422,0,0,0,2454.439476,6,0,1665.025645,0
4193.283047,183.7,183.7,0,1585.714709,4,4,1030.093462,0
10397.09989,0,0,0,4045.620171,6,0,3222.169406,0
2830.364475,1412.76,0,1412.76,2045.094842,6,25,6940.278105,0
5499.895765,0,0,0,485.269985,6,0,1445.294493,0
815.427615,1936.01,1471.04,464.97,232.292989,1,27,1759.115089,0
756.041971,2486.1,2052.75,433.35,0,0,33,948.092359,0
5271.415483,0,0,0,2193.804998,7,0,1479.003541,0
23.276656,796.56,0,796.56,0,0,13,912.478311,0.636364
5639.464394,717.18,399.15,318.03,3856.971744,16,7,1460.652254,0
5308.90635,0,0,0,4954.608429,21,0,1334.749456,0
62.209376,782.88,782.88,0,0,0,2,2941.300379,0
2052.32561,0,0,0,200.266788,5,0,529.203224,0
56.720267,260,260,0,0,0,1,278.975102,0
1121.068043,0,0,0,56.461201,3,0,236.09244,0
9470.18498,49.19,0,49.19,4078.303778,6,5,2230.957196,0
2388.503738,4021.29,2303.6,1717.69,2075.781347,4,44,2851.045852,0
1955.179305,503.45,503.45,0,0,0,1,685.660178,0
432.915949,4430.17,3628.67,801.5,0,0,78,4301.600928,1
2027.896903,933.5,933.5,0,1160.28334,2,1,393.417404,0
1252.58309,1163.93,950.03,213.9,0,0,22,0,0
1822.43199,177.23,70.26,106.97,0,0,3,1136.340121,0
1557.750089,283.6,204.27,79.33,0,0,2,424.829757,0
3879.064446,9796.28,9536.28,260,1959.013493,2,45,12667.90527,0.333333
708.509086,2109.61,1734.61,375,366.008558,3,19,4591.162882,0.181818
2748.60877,0,0,0,434.319424,4,0,808.881566,0
4343.537475,1326.3,1326.3,0,1123.247578,2,23,1373.689245,0
8646.143734,0,0,0,10204.12284,9,0,11192.8048,0
90.445498,0,0,0,729.325692,2,0,79.242572,0
9164.724752,3407.69,2074.16,1333.53,2063.860557,5,77,0,0
298.592251,1804.09,620.16,1183.93,327.479813,3,27,1672.051219,0.181818
88.242406,758.31,0,758.31,0,0,7,501.41401,0.416667
14.731998,121.5,0,121.5,0,0,9,137.148597,0
5211.229218,0,0,0,2316.206642,10,0,1009.545319,0
835.007085,90.39,90.39,0,1160.459619,1,1,254.561828,0
2302.479845,0,0,0,861.574218,9,0,0,0
1782.997768,0,0,0,16037.32794,11,0,15923.28722,0
2435.823938,749.3,393.5,355.8,0,0,8,2501.125038,0
10.096031,184.92,0,184.92,0,0,12,185.189285,0.545455
1524.409377,70,0,70,640.711949,9,2,973.097522,0
1819.529197,219.26,219.26,0,977.92638,7,5,518.949471,0
4.607593,44.55,44.55,0,0,0,1,267.147917,0
644.530629,268.68,0,268.68,0,0,12,1557.68946,0.166667
147.180819,0,0,0,1843.426883,6,0,0,0
197.555397,1876.8,0,1876.8,0,0,12,1715.207478,1
1716.622291,455.76,36,419.76,0,0,13,881.425823,0
26.680023,520.5,0,520.5,0,0,15,551.370293,0.454545
5359.980872,0,0,0,1113.868654,3,0,638.144031,0
772.54691,8519.02,8003.21,515.81,237.066662,1,117,5828.994002,0.833333
83.477053,0,0,0,2654.856157,2,0,12902.18813,0.5
2654.816967,0,0,0,3469.664606,27,0,3225.132002,0
81.762162,777.04,521.46,255.58,0,0,20,753.811533,0
1373.277423,0,0,0,2739.66574,2,0,0,0
1773.445786,4504.25,2986.66,1517.59,0,0,37,278.70437,0
227.07351,2370.01,1682.03,687.98,0,0,35,1948.361057,0.833333
155.924331,517.14,460.57,56.57,0,0,7,369.733274,0
4767.644535,806,481,325,1705.723287,3,25,880.198403,0
2574.852985,578.66,578.66,0,6390.668135,4,12,3219.440365,0
3405.005439,8.4,8.4,0,0,0,12,1015.698271,0
3517.561446,173.69,173.69,0,3122.99024,6,2,5091.300312,0
1748.546186,74.98,74.98,0,216.032736,5,2,650.440749,0
4.503251,60.24,0,60.24,0,0,2,471.23242,0.5
2717.915641,1500,1500,0,475.122697,1,2,949.592719,0
1841.359829,2280.58,0,2280.58,0,0,20,2463.113969,0
1399.729932,0,0,0,1967.782148,5,0,712.803089,0
674.817091,1152.83,0,1152.83,0,0,21,0,0
2406.569238,0,0,0,94.706407,4,0,314.272712,0
285.308422,0,0,0,2644.698717,7,0,248.742811,0
1011.110679,186.11,61.11,125,0,0,5,634.853367,0
1358.890643,89.9,28,61.9,0,0,4,323.344372,0
1392.773202,221.61,221.61,0,0,0,8,369.345758,0
487.584965,4768.27,4768.27,0,0,0,27,1980.213325,0.454545
1892.439622,86.7,86.7,0,92.435934,2,2,534.092827,0
3957.419199,1162.63,1021.67,140.96,3808.247988,21,14,1476.991573,0
920.968431,977.38,615.99,361.39,0,0,18,549.396517,0
227.781773,1497.82,690.57,807.25,0,0,31,342.79543,0.090909
4270.148411,363,363,0,5307.322893,11,2,1250.695005,0
4115.739163,0,0,0,540.251858,3,0,1006.261579,0
1375.845223,0,0,0,112.680045,3,0,306.606914,0
1300.593766,0,0,0,513.664928,3,0,386.660071,0
1437.895562,350,0,350,0,0,2,0,0
1304.357015,1488.8,987.68,501.12,858.516418,2,21,612.674919,0
1372.725482,992.25,651.4,340.85,667.818882,3,18,2899.141015,0
938.177781,1288.42,0,1288.42,0,0,23,1018.536172,0
129.3741,1102.72,0,1102.72,0,0,15,1123.51632,0.833333
161.198861,536.68,103,433.68,0,0,13,280.826685,0.090909
825.977042,0,0,0,904.460261,4,0,522.917982,0
230.359954,2163.12,1383.12,780,0,0,23,0,0
3616.993845,0,0,0,4947.781762,7,0,529.726072,0
8220.740014,5197.22,4001.41,1195.81,18857.05847,25,15,12886.44123,0.2
4438.521324,591.84,109.16,482.68,564.365429,3,11,5552.601399,0
2210.404961,1790.64,1358.4,432.24,1660.66756,18,52,8862.839094,0
2315.003636,0,0,0,3253.033658,27,0,2467.952091,0
1255.779743,385,385,0,0,0,2,0,0
62.596086,475,0,475,0,0,12,408.132037,0.9
5280.649637,0,0,0,1786.833644,4,0,1648.300986,0
170.907823,1366.3,1366.3,0,0,0,11,3453.112338,0.4
1271.212003,76.94,76.94,0,0,0,2,257.110005,0
11083.32542,2126.7,2026.7,100,1622.219455,7,10,2494.033369,0
992.599867,100,100,0,593.181763,3,1,0,0
10131.00055,0,0,0,3330.326162,5,0,4056.944212,0
4419.30294,12551.95,10901.24,1650.71,14896.54051,19,122,31698.41902,0.416667
2173.621597,200,200,0,201.404735,4,1,495.968187,0
9901.685569,2190.95,832.49,1358.46,1913.350112,4,43,2972.248185,0
