order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
583087,10,Chongqing,1064,108.62276,31.17107,7275,14,05-08 09:57:00,05-08 09:57:00,108.72253,30.95723,05-10 16:11:00,05-10 16:11:00,108.62263,31.17097,508
525187,10,Chongqing,1064,108.6227,31.17091,7275,14,07-19 09:56:00,07-19 09:56:00,108.71795,30.95639,07-22 15:39:00,07-22 15:39:00,108.62261,31.17102,719
1746910,10,Chongqing,1064,108.62278,31.17106,7275,14,05-01 09:44:00,05-01 09:44:00,108.72262,30.95717,05-01 16:18:00,05-01 16:18:00,108.62621,31.16842,501
3638514,10,Chongqing,1064,108.6227,31.17101,7275,14,10-14 09:31:00,10-14 09:31:00,108.71827,30.95592,10-16 17:11:00,10-16 17:11:00,108.62269,31.17103,1014
928153,10,Chongqing,1064,108.62263,31.17091,7275,14,07-13 10:48:00,07-13 10:48:00,108.71804,30.95624,07-17 16:48:00,07-17 16:48:00,108.62266,31.17102,713
1588669,10,Chongqing,1064,108.62274,31.17098,7275,14,10-10 09:49:00,10-10 09:49:00,108.71829,30.95587,10-12 14:25:00,10-12 14:25:00,108.62288,31.17091,1010
3677267,10,Chongqing,1064,108.62317,31.17098,7275,14,08-20 09:33:00,08-20 09:33:00,108.71794,30.95634,08-23 15:54:00,08-23 15:54:00,108.62486,31.16976,820
4302507,10,Chongqing,1064,108.62275,31.17109,7275,14,08-08 10:02:00,08-08 10:02:00,108.71792,30.95636,08-12 15:50:00,08-12 15:50:00,108.6227,31.17105,808
4257483,10,Chongqing,1064,108.62273,31.17092,7275,14,09-04 10:00:00,09-04 10:00:00,108.71804,30.95638,09-06 16:49:00,09-06 16:49:00,108.62261,31.17104,904
1168741,10,Chongqing,1064,108.62272,31.17102,7275,14,06-16 09:53:00,06-16 09:53:00,108.718,30.95624,06-17 16:01:00,06-17 16:01:00,108.62261,31.17092,616
4484034,10,Chongqing,1064,108.62276,31.17095,7275,14,09-30 09:57:00,09-30 09:57:00,108.71824,30.95587,10-02 17:31:00,10-02 17:31:00,108.62276,31.17093,930
2929006,10,Chongqing,1064,108.6227,31.17107,7275,14,10-17 09:33:00,10-17 09:33:00,108.71827,30.9559,10-19 16:58:00,10-19 16:58:00,108.62263,31.17108,1017
446519,10,Chongqing,1064,108.65595,31.18528,7275,14,05-17 10:26:00,05-17 10:26:00,108.71797,30.95623,05-18 16:15:00,05-18 16:15:00,108.65586,31.18528,517
41630,10,Chongqing,1064,108.63823,31.19636,7275,14,07-28 09:51:00,07-28 09:51:00,108.71799,30.95631,07-29 14:58:00,07-29 14:58:00,108.62608,31.16832,728
845398,10,Chongqing,73,108.70209,30.94242,7613,14,09-08 09:17:00,09-08 09:17:00,108.71794,30.95639,09-08 16:13:00,09-08 16:13:00,108.70229,30.94258,908
927908,10,Chongqing,73,108.70257,30.94258,7613,14,09-10 09:06:00,09-10 09:06:00,108.71823,30.95586,09-10 10:44:00,09-10 10:44:00,108.70402,30.93979,910
3129894,10,Chongqing,73,108.70301,30.94124,7613,14,10-19 08:47:00,10-19 08:47:00,108.71814,30.95585,10-19 09:51:00,10-19 09:51:00,108.70292,30.94123,1019
109866,10,Chongqing,73,108.70281,30.94172,7613,14,07-03 09:01:00,07-03 09:01:00,108.71805,30.95635,07-03 12:52:00,07-03 12:52:00,108.70335,30.94286,703
1216302,10,Chongqing,73,108.70306,30.94116,7613,14,10-21 11:17:00,10-21 11:17:00,108.71821,30.9559,10-21 12:28:00,10-21 12:28:00,108.70312,30.94066,1021
1107949,10,Chongqing,73,108.70212,30.94056,7613,14,10-17 08:47:00,10-17 08:47:00,108.71829,30.95594,10-17 15:24:00,10-17 15:24:00,108.69994,30.9389,1017
1811718,10,Chongqing,73,108.70296,30.94112,7613,14,10-20 08:30:00,10-20 08:30:00,108.7182,30.95599,10-20 09:30:00,10-20 09:30:00,108.70293,30.94132,1020
1525880,10,Chongqing,73,108.70312,30.9421,7613,14,08-09 09:58:00,08-09 09:58:00,108.71798,30.95621,08-09 11:01:00,08-09 11:01:00,108.70269,30.94043,809
1682044,10,Chongqing,73,108.70294,30.94121,7613,14,10-11 08:27:00,10-11 08:27:00,108.71811,30.95583,10-11 09:36:00,10-11 09:36:00,108.7033,30.94043,1011
3134477,10,Chongqing,73,108.70303,30.94162,7613,14,08-13 08:40:00,08-13 08:40:00,108.71796,30.9563,08-13 15:54:00,08-13 15:54:00,108.68803,30.95087,813
4480294,10,Chongqing,73,108.703,30.94129,7613,14,10-18 08:46:00,10-18 08:46:00,108.71815,30.95596,10-18 10:13:00,10-18 10:13:00,108.70308,30.94182,1018
2661455,10,Chongqing,73,108.70309,30.94213,7613,14,10-25 09:57:00,10-25 09:57:00,108.71829,30.95582,10-25 12:30:00,10-25 12:30:00,108.70431,30.94003,1025
105465,10,Chongqing,73,108.70301,30.94127,7613,14,10-27 09:43:00,10-27 09:43:00,108.71811,30.95589,10-27 11:38:00,10-27 11:38:00,108.70308,30.94138,1027
1413394,10,Chongqing,73,108.70299,30.94135,7613,14,10-28 09:58:00,10-28 09:58:00,108.71813,30.95597,10-28 11:47:00,10-28 11:47:00,108.70323,30.9402,1028
1853587,10,Chongqing,73,108.7031,30.94212,7613,14,07-11 08:26:00,07-11 08:26:00,108.71808,30.95623,07-11 12:18:00,07-11 12:18:00,108.68819,30.95096,711
2297872,10,Chongqing,73,108.70264,30.94073,7613,14,08-01 08:35:00,08-01 08:35:00,108.71793,30.95628,08-01 10:15:00,08-01 10:15:00,108.70108,30.939,801
3365260,10,Chongqing,73,108.70259,30.94069,7613,14,08-09 10:03:00,08-09 10:03:00,108.71801,30.95637,08-09 11:12:00,08-09 11:12:00,108.70431,30.93985,809
1219522,10,Chongqing,1635,108.70301,30.94121,7613,14,05-09 09:56:00,05-09 09:56:00,108.7226,30.95727,05-09 11:38:00,05-09 11:38:00,108.70154,30.93647,509
2521207,10,Chongqing,1326,109.07412,30.93451,7666,10,09-30 09:52:00,09-30 09:52:00,108.71813,30.95592,10-02 17:31:00,10-02 17:31:00,109.0825,30.93991,930
503872,10,Chongqing,1326,109.07408,30.93462,7666,10,09-22 09:47:00,09-22 09:47:00,108.71817,30.9559,09-24 15:49:00,09-24 15:49:00,109.07393,30.93459,922
2408843,10,Chongqing,1326,109.07407,30.93465,7666,10,09-05 10:03:00,09-05 10:03:00,108.71807,30.95635,09-07 16:13:00,09-07 16:13:00,109.07396,30.93451,905
2710380,10,Chongqing,1326,109.09561,30.96846,7704,14,07-07 09:45:00,07-07 09:45:00,108.71792,30.95634,07-09 16:17:00,07-09 16:17:00,109.09562,30.96836,707
84374,10,Chongqing,1635,108.71007,30.92917,8132,4,05-22 09:10:00,05-22 09:10:00,108.71807,30.9563,05-22 13:27:00,05-22 13:27:00,108.71016,30.92827,522
2105483,10,Chongqing,1635,108.71016,30.92912,8132,4,09-16 09:19:00,09-16 09:19:00,108.71822,30.9559,09-16 14:40:00,09-16 14:40:00,108.70966,30.92811,916
2331111,10,Chongqing,1635,108.71198,30.92851,8132,4,10-13 09:19:00,10-13 09:19:00,108.71811,30.95582,10-13 14:21:00,10-13 14:21:00,108.71166,30.92832,1013
3398274,10,Chongqing,1635,108.71034,30.92939,8132,4,10-18 08:47:00,10-18 08:47:00,108.71813,30.9559,10-18 13:40:00,10-18 13:40:00,108.7099,30.92835,1018
1327560,10,Chongqing,1635,108.71068,30.92835,8132,4,10-31 09:37:00,10-31 09:37:00,108.71813,30.9559,10-31 14:11:00,10-31 14:11:00,108.70984,30.92827,1031
3528909,10,Chongqing,1635,108.71024,30.92935,8132,4,05-20 09:05:00,05-20 09:05:00,108.71803,30.95635,05-20 12:49:00,05-20 12:49:00,108.70981,30.92828,520
607102,10,Chongqing,1635,108.71054,30.92838,8132,4,10-22 10:27:00,10-22 10:27:00,108.71811,30.95582,10-22 15:36:00,10-22 15:36:00,108.71163,30.9283,1022
911395,10,Chongqing,1635,108.71005,30.92922,8132,4,08-25 08:29:00,08-25 08:29:00,108.71803,30.9563,08-25 10:05:00,08-25 10:05:00,108.70971,30.92823,825
2044616,10,Chongqing,4061,108.82175,31.11525,8483,7,10-13 11:15:00,10-13 11:15:00,108.7182,30.95592,10-13 11:15:00,10-13 11:15:00,108.82169,31.11523,1013
67467,10,Chongqing,1326,108.7486,30.86701,8537,14,09-12 09:51:00,09-12 09:51:00,108.71816,30.95596,09-12 18:27:00,09-12 18:27:00,108.74868,30.86705,912
3716767,10,Chongqing,1326,108.75009,30.86562,8537,14,09-22 09:42:00,09-22 09:42:00,108.71827,30.95587,09-22 15:54:00,09-22 15:54:00,108.71816,30.95584,922
657715,10,Chongqing,1326,108.74828,30.86186,8537,14,09-28 11:01:00,09-28 11:01:00,108.71824,30.95599,09-30 17:06:00,09-30 17:06:00,108.74822,30.86197,928
1557764,10,Chongqing,1326,108.74641,30.86901,8537,14,06-18 10:32:00,06-18 10:32:00,108.71804,30.95631,06-19 15:26:00,06-19 15:26:00,108.72241,30.95729,618
509882,10,Chongqing,1326,108.74707,30.8678,8537,14,09-20 10:30:00,09-20 10:30:00,108.71821,30.95585,09-22 16:40:00,09-22 16:40:00,108.74697,30.86785,920
1508653,10,Chongqing,1390,108.75001,30.86565,8537,14,09-21 09:15:00,09-21 09:15:00,108.71819,30.95584,09-21 11:57:00,09-21 11:57:00,108.719,30.92434,921
2203562,10,Chongqing,1390,108.7156,30.92021,8693,1,05-07 09:00:00,05-07 09:00:00,108.72266,30.95711,05-07 17:38:00,05-07 17:38:00,108.71114,30.92207,507
2321864,10,Chongqing,1390,108.71577,30.92047,8693,1,10-21 10:29:00,10-21 10:29:00,108.71818,30.95586,10-21 14:47:00,10-21 14:47:00,108.7158,30.92058,1021
4304086,10,Chongqing,1390,108.71568,30.92027,8693,1,08-09 09:49:00,08-09 09:49:00,108.71808,30.95639,08-09 21:03:00,08-09 21:03:00,108.71118,30.92183,809
286238,10,Chongqing,1390,108.71567,30.92037,8693,1,05-30 09:16:00,05-30 09:16:00,108.71796,30.95621,05-30 11:36:00,05-30 11:36:00,108.71595,30.9207,530
3175879,10,Chongqing,1390,108.71551,30.92026,8693,1,06-27 08:38:00,06-27 08:38:00,108.71801,30.95622,06-27 10:35:00,06-27 10:35:00,108.71586,30.92059,627
4168254,10,Chongqing,1390,108.71551,30.92037,8693,1,06-01 11:17:00,06-01 11:17:00,108.71797,30.95627,06-01 17:22:00,06-01 17:22:00,108.70971,30.92463,601
1709343,10,Chongqing,1390,108.70016,30.92499,8841,3,10-15 09:05:00,10-15 09:05:00,108.71816,30.95596,10-15 16:12:00,10-15 16:12:00,108.69965,30.92528,1015
3481289,10,Chongqing,1390,108.70016,30.92509,8841,3,07-07 08:52:00,07-07 08:52:00,108.71801,30.95625,07-07 11:03:00,07-07 11:03:00,108.69965,30.9253,707
3214632,10,Chongqing,1390,108.70011,30.92505,8841,3,10-04 08:55:00,10-04 08:55:00,108.71817,30.95589,10-04 23:13:00,10-04 23:13:00,108.7115,30.92197,1004
3322904,10,Chongqing,1390,108.70019,30.92507,8841,3,10-27 09:45:00,10-27 09:45:00,108.71821,30.95594,10-27 15:07:00,10-27 15:07:00,108.70117,30.92515,1027
4102436,10,Chongqing,1390,108.70007,30.92502,8841,3,10-29 09:16:00,10-29 09:16:00,108.71813,30.95589,10-29 11:53:00,10-29 11:53:00,108.70124,30.92506,1029
2317341,10,Chongqing,1390,108.7001,30.92498,8841,3,05-12 09:01:00,05-12 09:01:00,108.72257,30.9572,05-12 11:42:00,05-12 11:42:00,108.69975,30.92524,512
2623087,10,Chongqing,1390,108.70013,30.92491,8841,3,10-19 08:42:00,10-19 08:42:00,108.71823,30.95581,10-19 11:13:00,10-19 11:13:00,108.70036,30.92478,1019
3503246,10,Chongqing,1390,108.70014,30.92507,8841,3,10-22 10:22:00,10-22 10:22:00,108.71825,30.95594,10-22 17:05:00,10-22 17:05:00,108.70116,30.9252,1022
59139,10,Chongqing,1390,108.70002,30.92499,8841,3,10-10 09:17:00,10-10 09:17:00,108.71825,30.9559,10-10 15:08:00,10-10 15:08:00,108.70117,30.92515,1010
1718834,10,Chongqing,1390,108.70011,30.92497,8841,3,10-26 09:59:00,10-26 09:59:00,108.71828,30.95598,10-26 14:18:00,10-26 14:18:00,108.70122,30.92524,1026
1291155,10,Chongqing,1390,108.70013,30.92504,8841,3,10-08 08:48:00,10-08 08:48:00,108.71818,30.95589,10-08 15:23:00,10-08 15:23:00,108.70121,30.92501,1008
1679706,10,Chongqing,1390,108.70009,30.92494,8841,3,07-18 09:22:00,07-18 09:22:00,108.71807,30.95623,07-18 11:27:00,07-18 11:27:00,108.70093,30.92452,718
2926869,10,Chongqing,1390,108.70016,30.92493,8841,3,10-18 08:51:00,10-18 08:51:00,108.71811,30.95585,10-18 18:02:00,10-18 18:02:00,108.70125,30.92515,1018
3515278,10,Chongqing,1390,108.7001,30.92491,8841,3,10-18 08:51:00,10-18 08:51:00,108.71823,30.95591,10-18 18:08:00,10-18 18:08:00,108.69957,30.92521,1018
1934607,10,Chongqing,73,108.69241,30.94085,9136,14,10-16 08:42:00,10-16 08:42:00,108.71813,30.95596,10-16 11:44:00,10-16 11:44:00,108.68701,30.93632,1016
768566,10,Chongqing,73,108.69056,30.94153,9136,14,10-26 10:13:00,10-26 10:13:00,108.71828,30.95588,10-26 14:18:00,10-26 14:18:00,108.69052,30.93288,1026
1637116,10,Chongqing,73,108.696,30.94111,9136,14,10-29 08:57:00,10-29 08:57:00,108.71823,30.95588,10-29 11:49:00,10-29 11:49:00,108.69596,30.94108,1029
2689162,10,Chongqing,73,108.69596,30.94115,9136,14,06-06 09:19:00,06-06 09:19:00,108.71793,30.95625,06-06 14:10:00,06-06 14:10:00,108.69053,30.95078,606
296620,10,Chongqing,73,108.68864,30.94201,9136,14,10-30 08:52:00,10-30 08:52:00,108.71823,30.95583,10-30 10:45:00,10-30 10:45:00,108.68869,30.94168,1030
1948270,10,Chongqing,73,108.68517,30.94119,9136,14,10-21 11:28:00,10-21 11:28:00,108.71824,30.95581,10-21 13:19:00,10-21 13:19:00,108.68535,30.94104,1021
742594,10,Chongqing,73,108.68436,30.94083,9136,14,10-19 08:41:00,10-19 08:41:00,108.71822,30.95582,10-19 10:33:00,10-19 10:33:00,108.68652,30.94149,1019
1688783,10,Chongqing,73,108.69593,30.94101,9136,14,09-13 08:35:00,09-13 08:35:00,108.71814,30.95597,09-13 12:19:00,09-13 12:19:00,108.69682,30.94113,913
1679051,10,Chongqing,73,108.68664,30.94161,9136,14,10-14 09:00:00,10-14 09:00:00,108.71818,30.95593,10-14 10:44:00,10-14 10:44:00,108.68581,30.94117,1014
2167409,10,Chongqing,73,108.69661,30.94101,9136,14,10-07 09:22:00,10-07 09:22:00,108.71811,30.95591,10-07 14:56:00,10-07 14:56:00,108.68824,30.95091,1007
3597294,10,Chongqing,73,108.68879,30.942,9136,14,10-03 08:51:00,10-03 08:51:00,108.71828,30.95591,10-03 12:24:00,10-03 12:24:00,108.68608,30.93774,1003
128728,10,Chongqing,73,108.68844,30.94213,9136,14,10-24 09:31:00,10-24 09:31:00,108.71816,30.95591,10-24 13:16:00,10-24 13:16:00,108.68756,30.93663,1024
512325,10,Chongqing,73,108.68842,30.9328,9136,14,10-31 08:46:00,10-31 08:46:00,108.7182,30.95588,10-31 12:53:00,10-31 12:53:00,108.69001,30.93389,1031
2124857,10,Chongqing,73,108.68431,30.94079,9136,14,09-15 08:50:00,09-15 08:50:00,108.71823,30.95593,09-15 11:02:00,09-15 11:02:00,108.68405,30.94078,915
2057533,10,Chongqing,73,108.68849,30.94211,9136,14,10-25 09:42:00,10-25 09:42:00,108.71819,30.95597,10-25 13:53:00,10-25 13:53:00,108.68823,30.94191,1025
1210944,10,Chongqing,73,108.6851,30.94113,9136,14,10-15 08:52:00,10-15 08:52:00,108.71819,30.95589,10-15 11:46:00,10-15 11:46:00,108.6852,30.94101,1015
675100,10,Chongqing,73,108.68462,30.941,9136,14,08-14 08:42:00,08-14 08:42:00,108.71791,30.9563,08-14 10:53:00,08-14 10:53:00,108.68469,30.94085,814
1427772,10,Chongqing,73,108.68516,30.94124,9136,14,09-24 09:04:00,09-24 09:04:00,108.71825,30.95598,09-24 13:48:00,09-24 13:48:00,108.68569,30.93812,924
1773770,10,Chongqing,73,108.68528,30.94126,9136,14,10-14 09:05:00,10-14 09:05:00,108.71819,30.95585,10-14 12:20:00,10-14 12:20:00,108.69589,30.93941,1014
2912039,10,Chongqing,73,108.69597,30.94111,9136,14,10-26 10:21:00,10-26 10:21:00,108.71813,30.95584,10-26 14:34:00,10-26 14:34:00,108.6962,30.94093,1026
3348301,10,Chongqing,73,108.69594,30.94111,9136,14,07-25 09:01:00,07-25 09:01:00,108.71796,30.95634,07-25 10:47:00,07-25 10:47:00,108.69596,30.94088,725
2249989,10,Chongqing,73,108.68386,30.9408,9136,14,06-01 11:36:00,06-01 11:36:00,108.71796,30.9563,06-01 13:33:00,06-01 13:33:00,108.68387,30.94094,601
2434362,10,Chongqing,73,108.69676,30.94128,9136,14,07-01 08:46:00,07-01 08:46:00,108.71805,30.95621,07-01 13:11:00,07-01 13:11:00,108.69519,30.94078,701
3552495,10,Chongqing,73,108.69702,30.9413,9136,14,06-11 09:11:00,06-11 09:11:00,108.71809,30.95635,06-11 13:57:00,06-11 13:57:00,108.69703,30.94118,611
3938622,10,Chongqing,73,108.69605,30.94116,9136,14,08-18 08:55:00,08-18 08:55:00,108.71792,30.95626,08-18 10:51:00,08-18 10:51:00,108.68575,30.93883,818
4514140,10,Chongqing,73,108.68432,30.94092,9136,14,08-08 08:51:00,08-08 08:51:00,108.71795,30.95621,08-08 11:36:00,08-08 11:36:00,108.68455,30.93888,808
3944,10,Chongqing,73,108.68924,30.94181,9136,14,08-12 08:54:00,08-12 08:54:00,108.71798,30.95623,08-12 10:44:00,08-12 10:44:00,108.68838,30.94189,812
147687,10,Chongqing,73,108.68832,30.94181,9136,14,05-10 09:18:00,05-10 09:18:00,108.72263,30.95712,05-10 10:34:00,05-10 10:34:00,108.68823,30.9418,510
3627850,10,Chongqing,73,108.6871,30.94173,9136,14,10-01 08:51:00,10-01 08:51:00,108.71818,30.95584,10-01 12:12:00,10-01 12:12:00,108.68824,30.93747,1001
2539383,10,Chongqing,73,108.68831,30.94259,9136,14,07-03 09:05:00,07-03 09:05:00,108.71797,30.95623,07-03 12:16:00,07-03 12:16:00,108.69374,30.93973,703
555979,10,Chongqing,73,108.69598,30.94112,9136,14,10-22 10:38:00,10-22 10:38:00,108.71827,30.95581,10-22 15:26:00,10-22 15:26:00,108.71337,30.95251,1022
1016269,10,Chongqing,73,108.69592,30.94111,9136,14,07-17 09:02:00,07-17 09:02:00,108.71794,30.95631,07-17 10:45:00,07-17 10:45:00,108.6899,30.93711,717
1342270,10,Chongqing,73,108.69401,30.94077,9136,14,10-10 09:15:00,10-10 09:15:00,108.71821,30.9559,10-10 11:13:00,10-10 11:13:00,108.69552,30.93935,1010
3233525,10,Chongqing,73,108.69619,30.94104,9136,14,05-16 09:06:00,05-16 09:06:00,108.71797,30.95639,05-16 15:03:00,05-16 15:03:00,108.68823,30.9508,516
423709,10,Chongqing,73,108.69604,30.9411,9136,14,05-23 08:59:00,05-23 08:59:00,108.71802,30.95622,05-23 10:35:00,05-23 10:35:00,108.69599,30.941,523
1213354,10,Chongqing,73,108.6869,30.94175,9136,14,08-24 08:36:00,08-24 08:36:00,108.71797,30.95621,08-24 11:46:00,08-24 11:46:00,108.68733,30.93596,824
3551413,10,Chongqing,73,108.69047,30.93271,9136,14,10-28 09:49:00,10-28 09:49:00,108.71813,30.95586,10-28 14:40:00,10-28 14:40:00,108.69064,30.93273,1028
1234980,10,Chongqing,73,108.68844,30.94229,9136,14,09-21 09:19:00,09-21 09:19:00,108.71821,30.95588,09-21 14:53:00,09-21 14:53:00,108.68814,30.95084,921
2236548,10,Chongqing,73,108.68876,30.94302,9136,14,09-13 08:33:00,09-13 08:33:00,108.71823,30.95591,09-13 10:04:00,09-13 10:04:00,108.68845,30.94243,913
1104130,10,Chongqing,73,108.6844,30.94081,9136,14,05-28 09:33:00,05-28 09:33:00,108.71809,30.95624,05-28 14:52:00,05-28 14:52:00,108.72233,30.95737,528
470892,10,Chongqing,73,108.69605,30.94111,9136,14,10-12 08:54:00,10-12 08:54:00,108.71826,30.95584,10-12 10:13:00,10-12 10:13:00,108.69244,30.94053,1012
2397976,10,Chongqing,73,108.68514,30.94122,9136,14,08-23 08:40:00,08-23 08:40:00,108.71793,30.95622,08-23 10:39:00,08-23 10:39:00,108.68518,30.94108,823
3920461,10,Chongqing,73,108.69509,30.94081,9136,14,07-26 08:43:00,07-26 08:43:00,108.71804,30.95621,07-26 10:17:00,07-26 10:17:00,108.69361,30.93991,726
2784975,10,Chongqing,73,108.68373,30.94083,9136,14,10-01 08:51:00,10-01 08:51:00,108.71828,30.95591,10-01 10:38:00,10-01 10:38:00,108.68378,30.94105,1001
651268,10,Chongqing,73,108.68384,30.94078,9136,14,10-17 08:44:00,10-17 08:44:00,108.71816,30.95584,10-17 15:45:00,10-17 15:45:00,108.68384,30.94105,1017
808104,10,Chongqing,73,108.69593,30.94105,9136,14,05-25 10:04:00,05-25 10:04:00,108.71802,30.95631,05-25 14:26:00,05-25 14:26:00,108.70041,30.93901,525
4285154,10,Chongqing,73,108.69703,30.94125,9136,14,06-01 11:27:00,06-01 11:27:00,108.71807,30.95627,06-01 16:13:00,06-01 16:13:00,108.68828,30.95081,601
3947378,10,Chongqing,73,108.68385,30.94071,9136,14,05-20 09:09:00,05-20 09:09:00,108.71805,30.95639,05-20 10:29:00,05-20 10:29:00,108.68372,30.94097,520
2779849,10,Chongqing,73,108.69169,30.94105,9136,14,05-21 08:54:00,05-21 08:54:00,108.71798,30.95622,05-21 10:11:00,05-21 10:11:00,108.69226,30.94057,521
544203,10,Chongqing,73,108.68511,30.94117,9136,14,09-04 08:58:00,09-04 08:58:00,108.71799,30.95639,09-04 10:55:00,09-04 10:55:00,108.68521,30.9411,904
4370971,10,Chongqing,73,108.69586,30.94114,9136,14,10-30 08:55:00,10-30 08:55:00,108.71828,30.95599,10-30 12:53:00,10-30 12:53:00,108.69474,30.94822,1030
2314426,10,Chongqing,73,108.696,30.94109,9136,14,10-23 09:15:00,10-23 09:15:00,108.71828,30.95585,10-23 14:02:00,10-23 14:02:00,108.68816,30.95085,1023
362825,10,Chongqing,73,108.68833,30.94253,9136,14,07-30 08:43:00,07-30 08:43:00,108.71804,30.95631,07-30 10:38:00,07-30 10:38:00,108.68788,30.93869,730
2536052,10,Chongqing,73,108.69042,30.93274,9136,14,10-30 08:56:00,10-30 08:56:00,108.71815,30.95588,10-30 11:50:00,10-30 11:50:00,108.69102,30.93309,1030
2799910,10,Chongqing,73,108.69578,30.94107,9136,14,10-22 10:22:00,10-22 10:22:00,108.71826,30.95584,10-22 15:15:00,10-22 15:15:00,108.69607,30.94132,1022
702890,10,Chongqing,73,108.69593,30.94107,9136,14,06-19 10:54:00,06-19 10:54:00,108.71799,30.95639,06-19 12:29:00,06-19 12:29:00,108.69618,30.94072,619
15082,10,Chongqing,73,108.68385,30.94075,9136,14,08-15 08:49:00,08-15 08:49:00,108.71791,30.9563,08-15 10:34:00,08-15 10:34:00,108.68402,30.94098,815
105644,10,Chongqing,73,108.68507,30.94129,9136,14,10-22 10:20:00,10-22 10:20:00,108.71815,30.95594,10-22 13:06:00,10-22 13:06:00,108.68503,30.94109,1022
3512558,10,Chongqing,73,108.69588,30.94108,9136,14,10-18 08:51:00,10-18 08:51:00,108.71815,30.95582,10-18 12:27:00,10-18 12:27:00,108.69699,30.94104,1018
2951443,10,Chongqing,73,108.69597,30.94101,9136,14,09-21 09:16:00,09-21 09:16:00,108.71811,30.95586,09-21 14:02:00,09-21 14:02:00,108.69603,30.94098,921
1919969,10,Chongqing,73,108.69579,30.94102,9136,14,05-22 09:05:00,05-22 09:05:00,108.71801,30.95636,05-22 11:57:00,05-22 11:57:00,108.69559,30.94111,522
4381004,10,Chongqing,73,108.69598,30.94119,9136,14,06-29 08:49:00,06-29 08:49:00,108.71809,30.95632,06-29 10:11:00,06-29 10:11:00,108.69618,30.94094,629
2174752,10,Chongqing,73,108.69089,30.9329,9136,14,07-14 09:04:00,07-14 09:04:00,108.71804,30.95639,07-14 12:23:00,07-14 12:23:00,108.69061,30.93276,714
2442842,10,Chongqing,73,108.69585,30.94095,9136,14,10-28 10:10:00,10-28 10:10:00,108.71814,30.95586,10-28 16:34:00,10-28 16:34:00,108.68834,30.95106,1028
1159869,10,Chongqing,73,108.6838,30.94093,9136,14,10-31 08:57:00,10-31 08:57:00,108.71824,30.95584,10-31 11:14:00,10-31 11:14:00,108.68374,30.94084,1031
1076824,10,Chongqing,73,108.69698,30.94102,9136,14,08-27 09:10:00,08-27 09:10:00,108.71798,30.95634,08-27 10:14:00,08-27 10:14:00,108.69397,30.94054,827
1439105,10,Chongqing,73,108.69593,30.94115,9136,14,10-21 11:12:00,10-21 11:12:00,108.71819,30.9559,10-21 13:11:00,10-21 13:11:00,108.69614,30.94079,1021
3251936,10,Chongqing,73,108.6883,30.94176,9136,14,10-12 09:01:00,10-12 09:01:00,108.71822,30.95598,10-12 10:19:00,10-12 10:19:00,108.68524,30.93909,1012
2207473,10,Chongqing,73,108.69676,30.9295,9136,14,05-07 09:15:00,05-07 09:15:00,108.72255,30.95726,05-07 11:41:00,05-07 11:41:00,108.69707,30.92969,507
590185,10,Chongqing,73,108.69624,30.94117,9136,14,10-03 08:51:00,10-03 08:51:00,108.7182,30.95593,10-03 12:40:00,10-03 12:40:00,108.69606,30.94086,1003
1477665,10,Chongqing,73,108.68448,30.94081,9136,14,09-02 09:15:00,09-02 09:15:00,108.71797,30.95635,09-02 11:57:00,09-02 11:57:00,108.68401,30.94064,902
2079536,10,Chongqing,73,108.68887,30.94186,9136,14,08-19 08:38:00,08-19 08:38:00,108.71806,30.95632,08-19 10:07:00,08-19 10:07:00,108.68836,30.94173,819
802631,10,Chongqing,73,108.69423,30.94066,9136,14,10-15 08:54:00,10-15 08:54:00,108.71822,30.95593,10-15 13:54:00,10-15 13:54:00,108.69433,30.94064,1015
3969570,10,Chongqing,73,108.6905,30.93289,9136,14,09-27 09:00:00,09-27 09:00:00,108.71827,30.95592,09-27 12:17:00,09-27 12:17:00,108.69035,30.93281,927
98091,10,Chongqing,73,108.68383,30.94075,9136,14,06-19 11:09:00,06-19 11:09:00,108.718,30.95622,06-19 12:40:00,06-19 12:40:00,108.68396,30.94099,619
909826,10,Chongqing,73,108.6899,30.93244,9136,14,05-06 09:12:00,05-06 09:12:00,108.72253,30.95713,05-06 12:12:00,05-06 12:12:00,108.68997,30.93261,506
2116323,10,Chongqing,73,108.6958,30.94095,9136,14,10-27 09:48:00,10-27 09:48:00,108.71817,30.95584,10-27 12:38:00,10-27 12:38:00,108.69574,30.94156,1027
3750958,10,Chongqing,73,108.68813,30.94228,9136,14,10-29 09:01:00,10-29 09:01:00,108.71815,30.95593,10-29 11:57:00,10-29 11:57:00,108.68583,30.94147,1029
2429597,10,Chongqing,73,108.68609,30.94139,9136,14,05-09 09:13:00,05-09 09:13:00,108.72263,30.95723,05-09 10:52:00,05-09 10:52:00,108.68606,30.94141,509
1861390,10,Chongqing,73,108.6905,30.93275,9136,14,10-27 09:56:00,10-27 09:56:00,108.71816,30.95586,10-27 14:58:00,10-27 14:58:00,108.69056,30.93263,1027
